ID;start;end;code;action;half;pos_x;pos_y
2930;4501.27;4513.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;46.53;54.22
2931;4501.27;4513.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;46.53;54.22
2932;4501.27;4513.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;46.53;54.22
2933;4503.27;4515.27;Galatasaray (29205) - Top Taşıma;Top Taşıma;2;60.98;63.95
2934;4508.27;4520.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;73.65;45.15
2935;4508.27;4520.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;73.65;45.15
2936;4509.27;4521.27;Galatasaray (29205) - 3. Bölgede Başarılı Dripling;3. Bölgede Başarılı Dripling;2;84.04;38.57
2937;4509.27;4521.27;Galatasaray (29205) - Başarılı driplingler;Başarılı driplingler;2;84.04;38.57
2938;4509.27;4521.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;84.04;38.57
2939;4509.27;4521.27;Caykur Rizespor (62850) - Başarısız Top Kapma;Başarısız Top Kapma;2;84.04;38.57
2940;4509.27;4521.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;84.04;38.57
2941;4511.27;4523.27;Galatasaray (29205) - 3. Bölgede Başarılı Dripling;3. Bölgede Başarılı Dripling;2;93.01;38.44
2942;4511.27;4523.27;Galatasaray (29205) - Başarılı driplingler;Başarılı driplingler;2;93.01;38.44
2943;4511.27;4523.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;93.01;38.44
2944;4511.27;4523.27;Caykur Rizespor (62850) - Başarısız Top Kapma;Başarısız Top Kapma;2;93.01;38.44
2945;4511.27;4523.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;93.01;38.44
2946;4512.27;4524.27;Galatasaray (29205) - Gol;Gol;2;103.64;40.28
2947;4512.27;4524.27;Galatasaray (29205) - Pozisyonlar;Pozisyonlar;2;103.64;40.28
2948;4512.27;4524.27;Galatasaray (29205) - İsabetli Şut;İsabetli Şut;2;103.64;40.28
2949;4512.27;4524.27;Galatasaray (29205) - Şut;Şut;2;103.64;40.28
2950;4641.27;4653.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;52.02;33.9
2951;4641.27;4653.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;52.02;33.9
2952;4643.27;4655.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;35.89;42.84
2953;4643.27;4655.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;35.89;42.84
2954;4646.27;4658.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;26.57;22.33
2955;4646.27;4658.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;26.57;22.33
2956;4649.27;4661.27;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;2;26.69;4.71
2957;4649.27;4661.27;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;75.92;63.56
2958;4649.27;4661.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;26.69;4.71
2959;4649.27;4661.27;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;2;75.92;63.56
2960;4649.27;4661.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;29.08;4.44
2961;4649.27;4661.27;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;2;29.08;4.44
2962;4649.27;4661.27;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;2;26.69;4.71
2963;4653.27;4665.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;82.97;59.88
2964;4653.27;4665.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;82.97;59.88
2965;4654.27;4666.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;77.47;54.62
2966;4654.27;4666.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.47;54.62
2967;4655.27;4663.27;Galatasaray (29205) - Kontra Ataklar;Kontra Ataklar;2;83.69;58.17
2968;4655.27;4667.27;Galatasaray (29205) - 3. Bölgede Başarısız Paslar;3. Bölgede Başarısız Paslar;2;74.49;45.54
2969;4655.27;4667.27;Caykur Rizespor (62850) - Başarılı Top Kapma;Başarılı Top Kapma;2;74.49;45.54
2970;4655.27;4667.27;Caykur Rizespor (62850) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;74.49;45.54
2971;4655.27;4667.27;Galatasaray (29205) - Başarısız Driplingler;Başarısız Driplingler;2;74.49;45.54
2972;4655.27;4667.27;Galatasaray (29205) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;74.49;45.54
2973;4655.27;4667.27;Caykur Rizespor (62850) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;30.51;22.46
2974;4655.27;4667.27;Galatasaray (29205) - Top Kaybı;Top Kaybı;2;74.49;45.54
2975;4656.27;4668.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;18.57;20.48
2976;4656.27;4668.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;18.57;20.48
2977;4656.27;4668.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;18.57;20.48
2978;4656.27;4668.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;18.57;20.48
2979;4659.27;4671.27;Caykur Rizespor (62850) - Kötü top kontrolü;Kötü top kontrolü;2;50.11;28.77
2980;4659.27;4671.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;50.11;28.77
2981;4659.27;4671.27;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;2;50.11;28.77
2982;4661.27;4673.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;56.32;47.25
2983;4661.27;4673.27;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;56.32;47.25
2984;4661.27;4673.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;56.32;47.25
2985;4661.27;4673.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;56.32;47.25
2986;4661.27;4673.27;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;2;56.32;47.25
2987;4661.27;4673.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;56.32;47.25
2988;4665.27;4704.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;56.32;47.25
2989;4667.27;4679.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;74.37;63.16
2990;4667.27;4679.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;74.37;63.16
2991;4670.27;4682.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;53.93;59.09
2992;4670.27;4682.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;53.93;59.09
2993;4677.27;4689.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;36.73;41.6
2994;4677.27;4689.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;36.73;41.6
2995;4680.27;4692.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;42.82;60.53
2996;4680.27;4692.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;42.82;60.53
2997;4681.27;4693.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;44.61;50.67
2998;4681.27;4693.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;44.61;50.67
2999;4683.27;4695.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;35.77;57.25
3000;4683.27;4695.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;35.77;57.25
3001;4693.27;4705.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;24.9;26.48
3002;4693.27;4705.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;24.9;26.48
3003;4693.27;4705.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;24.9;26.48
3004;4693.27;4705.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;24.9;26.48
3005;4696.27;4708.27;Caykur Rizespor (62850) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;41.75;45.86
3006;4696.27;4708.27;Galatasaray (29205) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;41.75;45.86
3007;4696.27;4708.27;Caykur Rizespor (62850) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;41.75;45.86
3008;4696.27;4708.27;Galatasaray (29205) - Top Kaybı;Top Kaybı;2;63.25;22.14
3009;4697.27;4709.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;38.52;45.73
3010;4697.27;4709.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;38.52;45.73
3011;4701.27;4713.27;Caykur Rizespor (62850) - Başarısız Uzun Toplar;Başarısız Uzun Toplar;2;7.57;35.87
3012;4701.27;4713.27;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;2;7.57;35.87
3013;4701.27;4713.27;Caykur Rizespor (62850) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;2;7.57;35.87
3014;4701.27;4713.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;59.07;17.46
3015;4701.27;4713.27;Caykur Rizespor (62850) - Uzun Kale Vuruşları (40+ mt);Uzun Kale Vuruşları (40+ mt);2;7.57;35.87
3016;4701.27;4713.27;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;2;7.57;35.87
3017;4704.27;4716.27;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;45.93;50.54
3018;4708.27;4720.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;44.14;49.22
3019;4708.27;4720.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;44.14;49.22
3020;4711.27;4723.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;28.12;48.57
3021;4711.27;4723.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;28.12;48.57
3022;4712.27;4762.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;44.14;49.22
3023;4716.27;4728.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;15.82;33.31
3024;4716.27;4728.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;15.82;33.31
3025;4719.27;4731.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;21.07;49.22
3026;4719.27;4731.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;21.07;49.22
3027;4719.27;4731.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;21.07;49.22
3028;4719.27;4731.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;21.07;49.22
3029;4725.27;4737.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;47.0;31.6
3030;4725.27;4737.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;47.0;31.6
3031;4728.27;4740.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;64.57;5.96
3032;4728.27;4740.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;64.57;5.96
3033;4728.27;4740.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;64.57;5.96
3034;4728.27;4740.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;64.57;5.96
3035;4732.27;4744.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;79.5;3.33
3036;4732.27;4744.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;79.5;3.33
3037;4733.27;4745.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;78.55;8.86
3038;4733.27;4745.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;78.55;8.86
3039;4734.27;4746.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;77.11;3.33
3040;4734.27;4746.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.11;3.33
3041;4737.27;4749.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;68.27;19.38
3042;4737.27;4749.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;68.27;19.38
3043;4739.27;4751.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;74.25;32.39
3044;4739.27;4751.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;74.25;32.39
3045;4740.27;4752.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;77.35;17.14
3046;4740.27;4752.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.35;17.14
3047;4741.27;4753.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;68.03;19.64
3048;4741.27;4753.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;68.03;19.64
3049;4741.27;4753.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;68.03;19.64
3050;4741.27;4753.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;68.03;19.64
3051;4742.27;4754.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;79.03;26.61
3052;4742.27;4754.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;79.03;26.61
3053;4743.27;4755.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;68.75;21.87
3054;4743.27;4755.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;68.75;21.87
3055;4744.27;4756.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;70.54;15.17
3056;4744.27;4756.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;70.54;15.17
3057;4744.27;4756.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;70.54;15.17
3058;4745.27;4757.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;77.35;18.59
3059;4745.27;4757.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.35;18.59
3060;4749.27;4761.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;80.1;4.78
3061;4749.27;4761.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;80.1;4.78
3062;4750.27;4762.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;73.05;19.64
3063;4750.27;4762.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;73.05;19.64
3064;4750.27;4762.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;73.05;19.64
3065;4751.27;4763.27;Galatasaray (29205) - Kötü top kontrolü;Kötü top kontrolü;2;83.33;20.95
3066;4751.27;4763.27;Galatasaray (29205) - Top Kaybı;Top Kaybı;2;83.33;20.95
3067;4754.27;4766.27;Caykur Rizespor (62850) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;7.45;43.1
3068;4758.27;4770.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;7.69;36.4
3069;4758.27;4770.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;7.69;36.4
3070;4770.27;4782.27;Caykur Rizespor (62850) - Başarısız Uzun Toplar;Başarısız Uzun Toplar;2;23.23;9.83
3071;4770.27;4782.27;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;2;23.23;9.83
3072;4770.27;4782.27;Caykur Rizespor (62850) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;2;23.23;9.83
3073;4770.27;4782.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;83.57;25.22
3074;4770.27;4782.27;Caykur Rizespor (62850) - Uzun Kale Vuruşları (40+ mt);Uzun Kale Vuruşları (40+ mt);2;23.23;9.83
3075;4770.27;4782.27;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;2;23.23;9.83
3076;4775.27;4787.27;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;21.43;42.78
3077;4777.27;4789.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;21.67;39.76
3078;4777.27;4789.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;21.67;39.76
3079;4777.27;4789.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;21.67;39.76
3080;4778.27;4790.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;35.41;41.47
3081;4778.27;4790.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;35.41;41.47
3082;4781.27;4814.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;21.67;39.76
3083;4783.27;4795.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;34.94;48.96
3084;4783.27;4795.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;34.94;48.96
3085;4785.27;4797.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;39.95;38.31
3086;4785.27;4797.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;39.95;38.31
3087;4788.27;4800.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;41.87;23.58
3088;4788.27;4800.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;41.87;23.58
3089;4788.27;4800.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;41.87;23.58
3090;4790.27;4802.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;48.32;24.64
3091;4790.27;4802.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;48.32;24.64
3092;4791.27;4803.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;55.73;14.91
3093;4791.27;4803.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;55.73;14.91
3094;4795.27;4807.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;57.16;3.73
3095;4795.27;4807.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;57.16;3.73
3096;4799.27;4811.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;22.99;11.88
3097;4799.27;4811.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;22.99;11.88
3098;4799.27;4811.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;22.99;11.88
3099;4803.27;4815.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;31.23;24.5
3100;4803.27;4815.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;31.23;24.5
3101;4803.27;4815.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;31.23;24.5
3102;4803.27;4815.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;31.23;24.5
3103;4806.27;4818.27;Galatasaray (29205) - Başarılı driplingler;Başarılı driplingler;2;55.37;25.56
3104;4806.27;4818.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;55.37;25.56
3105;4806.27;4818.27;Caykur Rizespor (62850) - Başarısız Top Kapma;Başarısız Top Kapma;2;55.37;25.56
3106;4806.27;4818.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;55.37;25.56
3107;4806.27;4818.27;Caykur Rizespor (62850) - Faul;Faul;2;47.0;42.71
3108;4823.27;4835.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;63.85;17.14
3109;4823.27;4835.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;63.85;17.14
3110;4824.27;4836.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;57.28;24.5
3111;4824.27;4836.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;57.28;24.5
3112;4827.27;4846.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;63.85;17.14
3113;4829.27;4841.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;48.68;18.59
3114;4829.27;4841.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;48.68;18.59
3115;4829.27;4841.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;48.68;18.59
