ID;start;end;code;team;action;half;pos_x;pos_y
25;14.55;26.55;7. Valentin Mihăilă (967060) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;47.6;49.27
26;16.55;28.55;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;50.35;43.74
27;18.55;30.55;54. Mithat Pala (1108032) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;55.25;61.89
28;20.55;32.55;5. Casper Højer (628857) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;43.06;60.97
29;20.55;32.55;5. Casper Højer (628857) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;43.06;60.97
30;22.55;34.55;14. Taylan Antalyalı (74432) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;50.71;55.97
31;22.55;34.55;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;50.71;55.97
32;22.55;34.55;54. Mithat Pala (1108032) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;53.69;63.2
33;22.55;34.55;14. Taylan Antalyalı (74432) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;1;50.71;55.97
34;24.55;36.55;7. Valentin Mihăilă (967060) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;1;67.08;64.13
35;24.55;36.55;7. Valentin Mihăilă (967060) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;67.08;64.13
36;25.55;37.55;6. Davinson Sánchez (1647732) - Başarısız Uzun Toplar;Galatasaray (29205);Başarısız Uzun Toplar;1;33.74;10.71
37;25.55;37.55;6. Davinson Sánchez (1647732) - Başarısız İleri Paslar;Galatasaray (29205);Başarısız İleri Paslar;1;33.74;10.71
38;25.55;37.55;6. Davinson Sánchez (1647732) - Başarısız İlerletici Paslar;Galatasaray (29205);Başarısız İlerletici Paslar;1;33.74;10.71
39;25.55;37.55;6. Davinson Sánchez (1647732) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;1;33.74;10.71
40;28.55;40.55;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;36.37;31.38
41;33.55;45.55;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;33.5;3.51
42;33.55;45.55;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;33.5;3.51
43;33.55;45.55;37. Taha Şahin (1275421) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;1;33.5;3.51
44;36.55;48.55;42. Abdülkerim Bardakcı (126526) - Başarılı Top Kapma;Galatasaray (29205);Başarılı Top Kapma;1;69.11;5.35
45;36.55;48.55;42. Abdülkerim Bardakcı (126526) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;1;69.11;5.35
46;36.55;48.55;20. Qazim Laçi (808862) - Başarısız Driplingler;Caykur Rizespor (62850);Başarısız Driplingler;1;69.11;5.35
47;36.55;48.55;20. Qazim Laçi (808862) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;1;69.11;5.35
48;48.55;60.55;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;79.03;0.0
49;48.55;60.55;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;79.03;0.0
50;49.55;61.55;10. Ibrahim Olawoyin (1079289) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;85.36;5.35
51;50.55;62.55;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;79.74;2.46
52;52.55;61.55;10. Ibrahim Olawoyin (1079289) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;79.03;0.0
53;52.55;61.55;20. Qazim Laçi (808862) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;79.03;0.0
54;52.55;61.55;37. Taha Şahin (1275421) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;79.03;0.0
55;52.55;64.55;20. Qazim Laçi (808862) - Başarısız Ceza Sahasına Paslar;Caykur Rizespor (62850);Başarısız Ceza Sahasına Paslar;1;74.84;9.69
56;52.55;64.55;20. Qazim Laçi (808862) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;1;74.84;9.69
57;52.55;64.55;20. Qazim Laçi (808862) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;1;74.84;9.69
58;52.55;64.55;20. Qazim Laçi (808862) - İsabetsiz Ortalar;Caykur Rizespor (62850);İsabetsiz Ortalar;1;74.84;9.69
59;52.55;64.55;20. Qazim Laçi (808862) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;74.84;9.69
60;53.55;65.55;7. Roland Sallai (1282353) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;12.23;30.96
61;53.55;65.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;12.23;30.96
62;55.55;67.55;34. Lucas Torreira (1469956) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;26.45;34.64
63;55.55;67.55;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;26.45;34.64
64;58.55;70.55;14. Taylan Antalyalı (74432) - Başarılı Top Kapma;Caykur Rizespor (62850);Başarılı Top Kapma;1;37.21;38.46
65;58.55;70.55;14. Taylan Antalyalı (74432) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;1;37.21;38.46
66;58.55;70.55;11. Yunus Akgün (27735) - Başarısız Driplingler;Galatasaray (29205);Başarısız Driplingler;1;37.21;38.46
67;58.55;70.55;11. Yunus Akgün (27735) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;1;37.21;38.46
68;59.55;71.55;14. Taylan Antalyalı (74432) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;1;58.24;23.23
69;59.55;71.55;45. Victor Osimhen (1093704) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;1;58.24;23.23
70;59.55;81.55;3. Samet Akaydin (26800) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;26.45;34.64
71;59.55;81.55;5. Casper Højer (628857) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;26.45;34.64
72;59.55;81.55;14. Taylan Antalyalı (74432) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;26.45;34.64
73;61.55;73.55;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;51.31;25.73
74;63.55;75.55;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;40.91;32.83
75;64.55;76.55;5. Casper Højer (628857) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;39.83;45.59
76;73.55;85.55;7. Roland Sallai (1282353) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;1;60.63;10.71
77;73.55;85.55;7. Roland Sallai (1282353) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;60.63;10.71
78;73.55;85.55;54. Mithat Pala (1108032) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;1;60.63;10.71
79;73.55;85.55;7. Roland Sallai (1282353) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;1;60.63;10.71
80;73.55;85.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;60.63;10.71
81;73.55;85.55;7. Roland Sallai (1282353) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;1;60.63;10.71
82;73.55;85.55;54. Mithat Pala (1108032) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;1;44.37;57.29
83;73.55;85.55;54. Mithat Pala (1108032) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;1;44.37;57.29
84;73.55;85.55;7. Roland Sallai (1282353) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;60.63;10.71
85;75.55;87.55;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;74.13;9.92
86;77.55;100.55;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;60.63;10.71
87;77.55;100.55;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;60.63;10.71
88;77.55;100.55;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;60.63;10.71
89;77.55;100.55;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;60.63;10.71
90;77.55;100.55;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;60.63;10.71
91;77.55;100.55;77. Noa Lang (815422) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;60.63;10.71
92;78.55;90.55;7. Roland Sallai (1282353) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;70.3;11.24
93;78.55;90.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;70.3;11.24
94;78.55;90.55;7. Roland Sallai (1282353) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;70.3;11.24
95;80.55;92.55;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;79.38;4.27
96;81.55;93.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;69.23;8.08
97;84.55;96.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;55.73;12.03
98;87.55;99.55;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;44.85;50.82
99;90.55;102.55;4. Ismail Jakobs (673189) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;47.96;64.62
100;90.55;102.55;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;47.96;64.62
101;91.55;103.55;77. Noa Lang (815422) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;60.51;64.49
102;92.55;104.55;10. Ibrahim Olawoyin (1079289) - Faul;Caykur Rizespor (62850);Faul;1;40.79;6.27
103;92.55;104.55;10. Ibrahim Olawoyin (1079289) - SK;Caykur Rizespor (62850);SK;1;41.03;6.14
104;92.55;104.55;4. Ismail Jakobs (673189) - Sarı Kartlar;Galatasaray (29205);Sarı Kartlar;1;41.03;6.14
105;92.55;104.55;4. Ismail Jakobs (673189) - Yapılan Fauller;Galatasaray (29205);Yapılan Fauller;1;40.79;6.27
106;141.55;153.55;8. Gabriel Sara (533884) - Başarısız Ceza Sahasına Paslar;Galatasaray (29205);Başarısız Ceza Sahasına Paslar;1;67.91;64.62
107;141.55;153.55;8. Gabriel Sara (533884) - Başarısız İleri Paslar;Galatasaray (29205);Başarısız İleri Paslar;1;67.91;64.62
108;141.55;153.55;8. Gabriel Sara (533884) - Başarısız İlerletici Paslar;Galatasaray (29205);Başarısız İlerletici Paslar;1;67.91;64.62
109;141.55;153.55;8. Gabriel Sara (533884) - Top Kaybı;Galatasaray (29205);Top Kaybı;1;91.93;37.8
110;141.55;153.55;8. Gabriel Sara (533884) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;1;67.91;64.62
111;142.55;154.55;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;13.07;30.2
112;142.55;154.55;37. Taha Şahin (1275421) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;13.07;30.2
113;142.55;154.55;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;13.07;30.2
114;144.55;156.55;4. Ismail Jakobs (673189) - Başarılı Top Kapma;Galatasaray (29205);Başarılı Top Kapma;1;31.59;20.73
115;144.55;156.55;4. Ismail Jakobs (673189) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;1;31.59;20.73
116;144.55;156.55;7. Valentin Mihăilă (967060) - Başarısız Driplingler;Caykur Rizespor (62850);Başarısız Driplingler;1;31.59;20.73
117;144.55;156.55;7. Valentin Mihăilă (967060) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;1;31.59;20.73
118;145.55;150.55;8. Gabriel Sara (533884) - Duran Top Hücumu Oyunu;Galatasaray (29205);Duran Top Hücumu Oyunu;1;67.91;64.62
119;146.55;157.55;7. Valentin Mihăilă (967060) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;13.07;30.2
120;146.55;157.55;37. Taha Şahin (1275421) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;13.07;30.2
121;149.55;161.55;7. Valentin Mihăilă (967060) - Faul;Caykur Rizespor (62850);Faul;1;63.85;21.13
122;149.55;161.55;4. Ismail Jakobs (673189) - Yapılan Fauller;Galatasaray (29205);Yapılan Fauller;1;63.85;21.13
123;165.55;177.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;34.58;26.75
124;167.55;179.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;37.8;14.66
125;169.55;201.55;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;34.58;26.75
126;169.55;201.55;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;34.58;26.75
127;169.55;201.55;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;34.58;26.75
128;169.55;201.55;11. Yunus Akgün (27735) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;34.58;26.75
129;169.55;201.55;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;34.58;26.75
130;172.55;184.55;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;32.78;24.39
131;172.55;184.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;32.78;24.39
132;178.55;190.55;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;48.68;49.5
133;181.55;193.55;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;46.53;22.15
134;181.55;193.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;46.53;22.15
135;184.55;196.55;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;61.7;13.87
136;186.55;198.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;65.52;4.8
137;188.55;200.55;11. Yunus Akgün (27735) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;69.23;11.5
138;188.55;200.55;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;69.23;11.5
139;188.55;200.55;11. Yunus Akgün (27735) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;69.23;11.5
140;189.55;201.55;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;81.18;4.27
141;191.55;203.55;11. Yunus Akgün (27735) - Başarısız İleri Paslar;Galatasaray (29205);Başarısız İleri Paslar;1;82.61;9.4
142;191.55;203.55;11. Yunus Akgün (27735) - Başarısız İlerletici Paslar;Galatasaray (29205);Başarısız İlerletici Paslar;1;82.61;9.4
143;191.55;203.55;11. Yunus Akgün (27735) - Top Kaybı;Galatasaray (29205);Top Kaybı;1;99.22;8.21
144;191.55;203.55;11. Yunus Akgün (27735) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;1;82.61;9.4
145;193.55;205.55;5. Casper Højer (628857) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;5.78;59.79
146;197.55;209.55;5. Casper Højer (628857) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;6.26;59.65
147;197.55;209.55;5. Casper Højer (628857) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;6.26;59.65
148;197.55;209.55;5. Casper Højer (628857) - Uzun paslar;Caykur Rizespor (62850);Uzun paslar;1;6.26;59.65
149;197.55;209.55;5. Casper Højer (628857) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;1;6.26;59.65
150;199.55;211.55;6. Davinson Sánchez (1647732) - Başarılı hava topu mücadeleleri;Galatasaray (29205);Başarılı hava topu mücadeleleri;1;56.92;16.37
151;199.55;211.55;6. Davinson Sánchez (1647732) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;1;56.92;16.37
152;199.55;211.55;9. Ali Sowe (1389884) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;1;56.92;16.37
153;199.55;211.55;6. Davinson Sánchez (1647732) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;1;56.92;16.37
154;199.55;211.55;9. Ali Sowe (1389884) - Kaybedilen hava topu mücadeleleri;Caykur Rizespor (62850);Kaybedilen hava topu mücadeleleri;1;56.92;16.37
155;199.55;211.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;56.92;16.37
156;199.55;211.55;6. Davinson Sánchez (1647732) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;1;56.92;16.37
157;199.55;211.55;9. Ali Sowe (1389884) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;1;48.08;51.63
158;199.55;211.55;9. Ali Sowe (1389884) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;1;48.08;51.63
159;200.55;212.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;57.4;10.32
160;203.55;215.55;42. Abdülkerim Bardakcı (126526) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;41.03;21.89
161;203.55;215.55;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;41.03;21.89
162;203.55;232.55;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;56.92;16.37
163;203.55;232.55;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;56.92;16.37
164;203.55;232.55;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;56.92;16.37
165;203.55;232.55;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;56.92;16.37
166;209.55;221.55;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;48.8;39.11
167;211.55;223.55;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;49.39;16.63
168;211.55;223.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;49.39;16.63
169;211.55;223.55;6. Davinson Sánchez (1647732) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;49.39;16.63
170;214.55;226.55;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;66.84;5.85
171;217.55;229.55;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;61.58;15.84
172;223.55;235.55;42. Abdülkerim Bardakcı (126526) - Başarısız İleri Paslar;Galatasaray (29205);Başarısız İleri Paslar;1;64.57;47.0
173;223.55;235.55;42. Abdülkerim Bardakcı (126526) - Başarısız İlerletici Paslar;Galatasaray (29205);Başarısız İlerletici Paslar;1;64.57;47.0
174;223.55;235.55;42. Abdülkerim Bardakcı (126526) - Top Kaybı;Galatasaray (29205);Top Kaybı;1;87.75;23.34
175;223.55;235.55;42. Abdülkerim Bardakcı (126526) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;1;64.57;47.0
176;224.55;236.55;3. Samet Akaydin (26800) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;15.1;38.75
177;224.55;236.55;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;15.1;38.75
178;224.55;236.55;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;15.1;38.75
179;225.55;237.55;7. Valentin Mihăilă (967060) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;30.51;42.69
180;227.55;239.55;10. Ibrahim Olawoyin (1079289) - Başarılı driplingler;Caykur Rizespor (62850);Başarılı driplingler;1;33.86;24.42
181;227.55;239.55;10. Ibrahim Olawoyin (1079289) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;1;33.86;24.42
182;227.55;239.55;42. Abdülkerim Bardakcı (126526) - Başarısız Top Kapma;Galatasaray (29205);Başarısız Top Kapma;1;33.86;24.42
183;227.55;239.55;42. Abdülkerim Bardakcı (126526) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;1;33.86;24.42
184;228.55;240.55;10. Ibrahim Olawoyin (1079289) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;38.76;25.73
185;228.55;240.55;10. Ibrahim Olawoyin (1079289) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;38.76;25.73
186;228.55;242.55;3. Samet Akaydin (26800) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;15.1;38.75
187;228.55;242.55;7. Valentin Mihăilă (967060) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;15.1;38.75
188;228.55;242.55;9. Ali Sowe (1389884) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;15.1;38.75
189;228.55;242.55;10. Ibrahim Olawoyin (1079289) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;15.1;38.75
190;228.55;242.55;20. Qazim Laçi (808862) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;15.1;38.75
191;228.55;242.55;54. Mithat Pala (1108032) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;15.1;38.75
192;229.55;241.55;9. Ali Sowe (1389884) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;45.45;29.67
193;230.55;242.55;20. Qazim Laçi (808862) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;37.09;31.25
194;230.55;242.55;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;37.09;31.25
195;230.55;242.55;20. Qazim Laçi (808862) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;1;37.09;31.25
196;232.55;244.55;54. Mithat Pala (1108032) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;1;55.61;53.21
197;232.55;244.55;54. Mithat Pala (1108032) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;1;55.61;53.21
198;232.55;244.55;54. Mithat Pala (1108032) - Ofsayt Pozisyonuna Paslar;Caykur Rizespor (62850);Ofsayt Pozisyonuna Paslar;1;55.61;53.21
199;232.55;244.55;54. Mithat Pala (1108032) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;55.61;53.21
200;234.55;246.55;7. Valentin Mihăilă (967060) - Ofsaytlar;Caykur Rizespor (62850);Ofsaytlar;1;70.9;55.97
201;234.55;246.55;7. Valentin Mihăilă (967060) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;1;70.9;55.97
202;264.55;276.55;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;40.67;34.77
203;268.55;329.55;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
204;268.55;329.55;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
205;268.55;329.55;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
206;268.55;329.55;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
207;268.55;329.55;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
208;268.55;329.55;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
209;268.55;329.55;77. Noa Lang (815422) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;40.67;34.77
210;269.55;281.55;6. Davinson Sánchez (1647732) - Başarısız Uzun Toplar;Galatasaray (29205);Başarısız Uzun Toplar;1;53.81;16.5
211;269.55;281.55;6. Davinson Sánchez (1647732) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;1;53.81;16.5
212;272.55;284.55;37. Taha Şahin (1275421) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;34.46;4.82
213;275.55;287.55;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;68.15;53.32
